Claim ID,Customer ID,Policy Type,Region,Claim Date,Claim Amount,Status,Policy Start Date,Premium Amount,Customer Age,Incident Type,Gender,National ID
CLM2088,CUST83546,Third Party,Central,2024-02-23,296726.92,Approved,2023-02-22,73604.49,35.0,Theft,Female,32750139
CLM2089,CUST26607,Property,Eastern,2024-04-14,165749.93,Cancelled,2024-02-06,96732.57,65.0,Natural Disaster,Female,50417154
CLM2091,CUST27953,Health,Eastern,2024-04-17,332756.27,Cancelled,2023-10-17,31650.72,66.0,Accident,Male,68341261
CLM2092,CUST59454,Health,Coast,2024-07-07,156569.15,Cancelled,2022-04-30,54007.18,74.0,Natural Disaster,Male,50232066
CLM2093,CUST93069,Third Party,Eastern,2024-04-07,280682.45,Rejected,2023-01-19,70119.78,34.0,Other,Male,58469365
CLM2094,CUST67070,Third Party,Nairobi,2024-07-11,433203.08,Rejected,2022-10-31,77532.99,40.0,Other,Female,93890601
CLM2096,CUST53050,Life,Rift Valley,2024-01-03,251893.88,Approved,2022-11-04,61463.89,20.0,Other,Female,50890504
CLM2098,CUST72055,Property,Central,2024-06-19,20058.6,Approved,2023-06-04,62066.21,63.0,Theft,Male,54230340
CLM2099,CUST27255,Comprehensive,Nairobi,2024-11-12,222245.63,Approved,2024-10-08,32795.18,72.0,Natural Disaster,Female,67796330
CLM2100,CUST35451,Comprehensive,Coast,2024-02-22,418799.49,Cancelled,2023-04-12,89978.17,28.0,Natural Disaster,Female,89778067
CLM2102,CUST36041,Health,Western,2024-05-02,318014.56,Approved,2022-10-03,32494.12,53.0,Fire,Male,74291599
CLM2103,CUST84471,Comprehensive,North Eastern,2024-05-03,44992.81,Approved,2023-03-29,19885.1,23.0,Theft,Female,63450811
CLM2104,CUST12635,Comprehensive,Nyanza,2024-07-09,319334.86,Rejected,2024-06-13,9964.94,64.0,Theft,Female,94946730
CLM2105,CUST94189,Third Party,Western,2024-05-06,155933.04,Rejected,2023-08-08,71179.57,29.0,Fire,Male,42537638
CLM2106,CUST64261,Third Party,Rift Valley,2024-11-13,441900.72,Pending,2023-09-03,97969.26,34.0,Other,Female,47621248
CLM2107,CUST74210,Life,Coast,2024-02-14,386412.9,Rejected,2023-12-25,83291.01,61.0,Theft,Male,58991556
CLM2108,CUST86706,Property,Nyanza,2024-03-18,496884.06,Rejected,2022-10-07,35998.31,69.0,Other,Female,85678734
CLM2109,CUST76029,Life,Central,2024-01-11,257122.96,Pending,2023-07-19,27304.96,47.0,Fire,Male,83833059
CLM2110,CUST77768,Third Party,North Eastern,2024-10-02,70767.83,Cancelled,2022-11-22,38483.71,42.0,Other,Male,71957885
CLM2111,CUST23711,Comprehensive,Western,2024-11-05,211282.47,Cancelled,2023-03-29,34993.84,75.0,Accident,Male,68848427
CLM2112,CUST50144,Property,Western,2024-11-14,376270.54,Rejected,2023-09-28,81303.69,47.0,Natural Disaster,Female,19282319
CLM2113,CUST72072,Life,Coast,2024-02-24,300870.02,Rejected,2023-04-16,68498.47,37.0,Accident,Male,77015343
CLM2114,CUST76448,Health,Rift Valley,2024-04-08,477036.99,Rejected,2022-08-28,60121.45,28.0,Natural Disaster,Male,42483531
CLM2115,CUST88230,Property,Nyanza,2024-11-02,475795.45,Pending,2023-08-09,14729.3,39.0,Accident,Male,66791272
CLM2116,CUST28541,Health,Eastern,2024-06-23,83505.7,Approved,2024-01-15,66543.64,30.0,Theft,Female,19927432
CLM2117,CUST34195,Third Party,Eastern,2024-06-04,45993.28,Pending,2024-04-10,17105.52,53.0,Fire,Male,88147469
CLM2118,CUST55182,Property,Eastern,2024-12-24,349691.09,Rejected,2024-12-10,67506.81,71.0,Medical,Male,77996397
CLM2119,CUST22559,Life,Western,2024-07-30,200541.9,Cancelled,2022-02-27,90006.09,70.0,Other,Female,66143368
CLM2120,CUST80007,Health,Nairobi,2024-09-29,111625.33,Pending,2024-04-14,77248.7,41.0,Fire,Female,58255231
CLM2121,CUST10208,Health,Central,2024-09-04,323143.06,Pending,2022-05-13,50995.07,20.0,Theft,Female,89701163
CLM2122,CUST54510,Third Party,Eastern,2024-10-25,76223.04,Cancelled,2023-01-21,39907.92,70.0,Medical,Male,24679315
CLM2123,CUST65277,Health,Central,2024-09-15,232996.43,Approved,2023-07-06,35936.11,64.0,Accident,Female,98261798
CLM2124,CUST11602,Third Party,Eastern,2024-09-08,343463.03,Approved,2024-08-09,49641.66,60.0,Medical,Female,32325574
CLM2126,CUST65583,Health,Central,2024-11-05,76043.22,Cancelled,2023-10-31,94923.72,63.0,Natural Disaster,Female,???
CLM2127,CUST90546,Health,Eastern,2024-01-05,25223.26,Cancelled,2022-03-18,5904.76,73.0,Medical,Female,24219637
CLM2130,CUST21016,Third Party,Western,2024-08-13,316827.09,Rejected,2024-06-12,89486.23,40.0,Medical,Male,84892608
CLM2131,CUST78623,Comprehensive,Central,2024-06-22,163967.65,Approved,2023-08-05,16381.54,64.0,Other,Male,39666377
CLM2132,CUST20323,Life,Eastern,2024-06-28,200969.05,Pending,2024-02-17,95135.17,34.0,Other,Male,62497139
CLM2133,CUST66811,Third Party,Rift Valley,2024-05-13,497464.29,Pending,2022-02-08,70037.2,21.0,Fire,Female,30232642
CLM2134,CUST67271,Third Party,Rift Valley,2024-02-10,251279.98,Approved,2022-08-18,61253.01,29.0,Other,Female,74796438
CLM2135,CUST63370,Health,Western,2024-12-23,138109.56,Rejected,2022-05-14,60709.79,58.0,Fire,Male,65831276
CLM2136,CUST12368,Third Party,Central,2024-11-18,306081.75,Rejected,2022-08-09,59615.59,58.0,Natural Disaster,Female,25578562
CLM2137,CUST72338,Comprehensive,Coast,2024-05-01,170957.39,Cancelled,2023-06-17,82617.61,27.0,Medical,Female,56751880
CLM2138,CUST32283,Life,Eastern,2024-10-31,17100.99,Approved,2022-11-18,63875.64,53.0,Fire,Male,71113711
CLM2139,CUST79414,Life,Coast,2024-07-06,226298.09,Rejected,2023-06-26,4897.33,57.0,Natural Disaster,Male,79942848
CLM2140,CUST84041,Comprehensive,Rift Valley,2024-02-07,278663.3,Rejected,2022-12-07,98988.66,42.0,Natural Disaster,Male,73909453
CLM2141,CUST26186,Third Party,Nyanza,2024-05-03,496073.32,Cancelled,2022-04-15,19505.0,28.0,Other,Female,70726434
CLM2142,CUST56140,Health,Rift Valley,2024-01-18,160382.35,Cancelled,2023-09-22,63767.01,60.0,Other,Female,50300763
CLM2143,CUST79796,Health,North Eastern,2024-01-09,378657.26,Cancelled,2023-10-22,82961.57,46.0,Theft,Male,25446483
CLM2144,CUST10437,Life,North Eastern,2024-09-08,328439.12,Approved,2022-06-19,39568.64,59.0,Medical,Female,56047142
CLM2146,CUST42760,Health,Central,2024-07-19,475971.19,Approved,2022-09-29,74810.61,74.0,Other,Female,42737441
CLM2148,CUST14048,Health,North Eastern,2024-06-14,123278.44,Rejected,2023-12-19,98991.91,68.0,Theft,Female,85141654
CLM2149,CUST24569,Life,Western,2024-11-05,123186.86,Approved,2023-09-22,2674.56,20.0,Other,Female,41119124
CLM2150,CUST71631,Comprehensive,Eastern,2024-03-12,478829.83,Approved,2022-10-17,72147.9,56.0,Other,Male,94524999
CLM2151,CUST17836,Health,Nairobi,2024-09-12,182323.26,Rejected,2023-11-03,44001.68,25.0,Accident,Male,95963619
CLM2152,CUST85997,Comprehensive,Western,2024-01-12,183865.79,Cancelled,2023-07-27,15911.11,33.0,Medical,Male,63094168
CLM2153,CUST53257,Comprehensive,North Eastern,2024-12-08,449698.46,Rejected,2022-11-03,75745.24,66.0,Fire,Female,92424037
CLM2155,CUST83864,Life,Rift Valley,2024-01-02,472451.16,Pending,2023-07-02,57628.71,37.0,Medical,Female,62188655
CLM2156,CUST30242,Third Party,Western,2024-03-20,304117.26,Rejected,2023-03-09,27215.96,32.0,Accident,Male,38829445
CLM2157,CUST29446,Life,Coast,2024-08-12,360848.54,Rejected,2022-06-08,48743.48,75.0,Theft,Female,18397164
CLM2159,CUST11865,Comprehensive,Coast,2024-03-17,113187.76,Pending,2023-12-12,23982.38,35.0,Natural Disaster,Male,53752954
CLM2160,CUST56727,Property,Nairobi,2024-04-11,420148.59,Pending,2024-01-31,74655.03,41.0,Other,Male,25294777
CLM2161,CUST22955,Property,Central,2024-09-05,136465.31,Approved,2023-05-02,97102.85,21.0,Medical,Male,80828710
CLM2163,CUST18345,Third Party,Rift Valley,2024-02-14,31371.69,Pending,2022-09-28,25906.18,66.0,Natural Disaster,Female,88786439
CLM2164,CUST80376,Comprehensive,Coast,2024-11-24,395218.05,Approved,2023-12-13,21249.73,25.0,Medical,Male,57242616
CLM2165,CUST23090,Third Party,North Eastern,2024-03-08,150680.52,Approved,2023-04-08,59007.93,73.0,Accident,Female,92861016
CLM2166,CUST35532,Property,North Eastern,2024-08-17,496126.61,Cancelled,2022-05-12,75946.9,56.0,Fire,Female,92474715
CLM2167,CUST53075,Property,Rift Valley,2024-05-01,475766.41,Cancelled,2022-07-03,27891.59,52.0,Theft,Female,27978165
CLM2168,CUST83566,Health,Central,2024-04-28,488637.27,Pending,2022-07-01,49782.88,38.0,Natural Disaster,Female,42020689
CLM2170,CUST40382,Property,Rift Valley,2024-05-30,160687.91,Rejected,2023-10-12,12085.88,37.0,Natural Disaster,Male,78561753
CLM2171,CUST30263,Third Party,Eastern,2024-02-23,393119.75,Pending,2023-08-20,61792.08,28.0,Fire,Female,90050918
CLM2173,CUST56390,Life,North Eastern,2024-07-27,154700.43,Rejected,2022-09-27,76744.13,18.0,Medical,Male,95295586
CLM2174,CUST56348,Third Party,North Eastern,2024-03-05,383757.25,Approved,2024-01-31,82216.24,30.0,Theft,Female,84479105
CLM2176,CUST24003,Third Party,Coast,2024-05-02,361701.73,Rejected,2023-12-02,95300.45,20.0,Other,Female,35111946
CLM2177,CUST73837,Property,Eastern,2024-01-21,30599.09,Approved,2023-11-04,64683.61,35.0,Natural Disaster,Female,93135800
CLM2178,CUST47255,Third Party,Central,2024-01-04,162948.21,Rejected,2023-01-12,82782.45,73.0,Theft,Female,58189421
CLM2179,CUST83641,Third Party,Coast,2024-03-16,286793.85,Cancelled,2023-08-20,56554.09,70.0,Fire,Male,???
CLM2180,CUST18913,Life,Coast,2024-07-15,452646.64,Rejected,2024-02-08,75232.77,31.0,Theft,Female,85374270
CLM2181,CUST70398,Third Party,Rift Valley,2024-09-22,128423.53,Approved,2024-02-03,15746.45,59.0,Medical,Female,64913082
CLM2182,CUST73747,Property,Nairobi,2024-10-02,456578.12,Cancelled,2023-11-21,3587.72,45.0,Accident,Female,65784972
CLM2183,CUST74488,Life,Central,2024-03-05,367482.47,Approved,2022-05-09,97474.3,67.0,Accident,Male,75592138
CLM2184,CUST21498,Health,Nyanza,2024-01-12,376201.77,Rejected,2023-09-11,82140.07,47.0,Medical,Male,85886408
CLM2185,CUST19571,Property,Coast,2024-04-23,227569.49,Rejected,2022-02-20,89160.9,43.0,Natural Disaster,Female,???
CLM2188,CUST79916,Comprehensive,Western,2024-08-07,270498.05,Approved,2024-02-09,34091.18,38.0,Theft,Male,71380637
CLM2191,CUST76414,Property,Central,2024-11-15,82278.62,Pending,2023-07-24,13795.12,49.0,Other,Female,82894477
CLM2193,CUST65052,Comprehensive,Coast,2024-07-31,180835.83,Cancelled,2022-12-06,83980.39,45.0,Other,Female,69239219
CLM2195,CUST33246,Third Party,Western,2024-10-18,70969.96,Rejected,2023-01-20,76704.21,21.0,Natural Disaster,Male,97734330
CLM2196,CUST96632,Property,Eastern,2024-12-05,411802.1,Rejected,2022-02-20,18897.16,51.0,Theft,Male,49957816
CLM2199,CUST78839,Comprehensive,Nairobi,2024-12-02,174984.54,Pending,2022-07-02,11028.14,22.0,Accident,Female,68930964
CLM2200,CUST64404,Property,North Eastern,2024-03-22,68068.29,Approved,2023-06-29,32520.23,48.0,Fire,Male,41802361
CLM2201,CUST80777,Property,Central,2024-09-02,239417.13,Pending,2023-10-28,14331.63,50.0,Theft,Male,91907952
CLM2202,CUST20772,Health,Rift Valley,2024-08-27,443572.04,Approved,2022-08-05,26478.32,34.0,Theft,Female,32277675
CLM2203,CUST70574,Property,Rift Valley,2024-11-11,380186.92,Pending,2022-11-18,34138.51,41.0,Other,Male,37732020
CLM2205,CUST11535,Health,Coast,2024-04-19,94686.38,Rejected,2024-04-16,46306.2,31.0,Medical,Female,81441519
CLM2206,CUST25442,Property,Coast,2024-05-05,169290.04,Pending,2023-03-31,27017.87,69.0,Medical,Female,32599227
CLM2208,CUST24566,Life,Western,2024-12-15,436780.06,Cancelled,2024-11-21,46351.35,53.0,Accident,Male,79043610
CLM2209,CUST76965,Third Party,Nairobi,2024-02-22,100139.88,Cancelled,2023-10-02,53506.32,67.0,Theft,Male,22780905
CLM2210,CUST57534,Property,Western,2024-04-17,187861.59,Approved,2022-07-17,68678.9,58.0,Other,Male,17957216
CLM2211,CUST29929,Property,Eastern,2024-04-06,429289.3,Cancelled,2022-08-16,6793.39,43.0,Fire,Female,27809465
CLM2212,CUST65215,Health,Coast,2024-11-17,68923.82,Cancelled,2023-01-20,2034.65,34.0,Other,Female,53231088
CLM2213,CUST90362,Comprehensive,Nairobi,2024-07-09,377829.61,Pending,2022-08-09,16091.57,70.0,Theft,Male,62707402
CLM2215,CUST86798,Third Party,Nyanza,2024-06-09,222247.3,Cancelled,2023-08-06,76537.29,18.0,Other,Male,94263610
CLM2216,CUST78713,Property,North Eastern,2024-01-30,116858.41,Rejected,2023-05-08,31284.58,25.0,Natural Disaster,Female,???
CLM2217,CUST54744,Comprehensive,Eastern,2024-06-05,419150.75,Cancelled,2024-03-11,13058.08,47.0,Medical,Male,22494970
CLM2218,CUST73871,Third Party,Central,2024-09-26,45197.91,Cancelled,2023-07-28,25646.67,72.0,Other,Female,47342819
CLM2219,CUST66685,Comprehensive,Rift Valley,2024-07-08,421320.17,Cancelled,2023-05-24,90663.67,58.0,Natural Disaster,Female,71028216
CLM2220,CUST42931,Comprehensive,Nairobi,2024-01-01,51464.36,Rejected,2023-11-06,25788.93,49.0,Theft,Female,88108751
CLM2221,CUST23626,Health,Eastern,2024-10-10,303707.29,Rejected,2023-12-14,6125.92,24.0,Natural Disaster,Male,22501261
CLM2222,CUST25397,Third Party,Coast,2024-09-14,290480.91,Rejected,2023-07-11,81897.79,63.0,Other,Male,95206855
CLM2224,CUST22950,Health,Nairobi,2024-03-25,364799.63,Cancelled,2023-10-30,37141.72,61.0,Fire,Female,63380520
CLM2225,CUST42597,Comprehensive,Coast,2024-07-11,229644.08,Cancelled,2023-02-22,77323.89,28.0,Theft,Female,38434222
CLM2226,CUST55683,Third Party,North Eastern,2024-11-17,428466.53,Cancelled,2023-03-17,36476.86,52.0,Other,Male,53334226
CLM2227,CUST50086,Comprehensive,Eastern,2024-07-31,157149.25,Rejected,2024-06-16,64668.55,66.0,Medical,Male,55332729
CLM2228,CUST73627,Health,Coast,2024-08-07,377630.65,Pending,2024-01-24,33630.46,25.0,Theft,Female,27528063
CLM2229,CUST94188,Property,Western,2024-12-13,199587.64,Approved,2024-11-26,21464.72,23.0,Other,Female,56135950
CLM2230,CUST29105,Property,Coast,2024-01-18,198981.61,Rejected,2022-03-19,12155.35,65.0,Fire,Male,16497381
CLM2231,CUST39468,Comprehensive,Nyanza,2024-10-31,274445.62,Cancelled,2023-12-15,4583.2,32.0,Other,Male,94044392
CLM2232,CUST39600,Third Party,Western,2024-02-18,7196.76,Pending,2022-09-03,96529.87,72.0,Natural Disaster,Female,12185246
CLM2233,CUST64332,Property,Nyanza,2024-06-26,206749.46,Rejected,2022-01-02,63471.0,74.0,Medical,Female,69228397
CLM2234,CUST57706,Life,Eastern,2024-03-19,185744.02,Pending,2022-07-24,33375.16,40.0,Accident,Male,67418250
CLM2235,CUST42361,Property,Western,2024-04-27,49214.08,Rejected,2022-09-04,54465.27,24.0,Natural Disaster,Male,97241147
CLM2238,CUST46187,Comprehensive,North Eastern,2024-09-15,215984.18,Pending,2022-09-15,98648.25,31.0,Other,Female,59908025
CLM2239,CUST98430,Third Party,Eastern,2024-06-02,72972.3,Cancelled,2023-04-20,86547.94,57.0,Accident,Female,16950770
CLM2242,CUST33984,Life,Western,2024-01-31,353924.21,Cancelled,2022-04-14,50968.82,29.0,Fire,Female,73995913
CLM2243,CUST56032,Comprehensive,Coast,2024-03-28,226412.02,Approved,2024-03-17,53338.99,19.0,Natural Disaster,Male,89682313
CLM2244,CUST17752,Comprehensive,Western,2024-01-04,1862.72,Approved,2022-01-07,2456.78,42.0,Fire,Male,69735865
CLM2245,CUST84459,Comprehensive,Western,2024-11-13,95052.57,Rejected,2022-07-07,19815.1,31.0,Fire,Male,56113741
CLM2246,CUST30273,Property,Western,2024-09-26,445826.95,Pending,2022-07-25,51718.22,70.0,Medical,Male,66682016
CLM2247,CUST80462,Comprehensive,Rift Valley,2024-01-28,467581.22,Approved,2022-06-27,36207.29,29.0,Natural Disaster,Male,74115841
CLM2248,CUST75228,Third Party,Coast,2024-02-04,468971.31,Rejected,2023-07-22,78838.14,25.0,Other,Male,61414775
CLM2249,CUST57932,Health,Nyanza,2024-02-10,397232.93,Approved,2022-09-01,37115.5,48.0,Other,Male,23747542
CLM2250,CUST21921,Life,Eastern,2024-12-08,378704.81,Pending,2023-04-10,29691.03,26.0,Medical,Male,59333294
CLM2251,CUST92095,Health,Eastern,2024-05-28,42112.06,Approved,2022-07-26,50141.46,38.0,Natural Disaster,Female,28405182
CLM2252,CUST50094,Life,Nairobi,2024-09-19,264247.51,Approved,2022-08-10,20431.73,23.0,Fire,Male,96110892
CLM2253,CUST16285,Comprehensive,Rift Valley,2024-07-25,193065.79,Cancelled,2024-05-25,96490.34,21.0,Other,Female,19182050
CLM2254,CUST78679,Property,Coast,2024-08-25,340885.56,Approved,2022-09-12,91244.89,24.0,Medical,Male,11137460
CLM2255,CUST51983,Third Party,North Eastern,2024-05-16,104161.73,Approved,2022-11-27,6432.92,42.0,Theft,Male,69069144
CLM2257,CUST42266,Life,Eastern,2024-08-27,340517.46,Cancelled,2023-11-19,22077.88,74.0,Other,Female,65258766
CLM2258,CUST11340,Health,Eastern,2024-02-03,139765.26,Pending,2023-11-28,82039.01,49.0,Fire,Male,39158087
CLM2260,CUST74033,Property,Coast,2024-08-16,84516.0,Cancelled,2023-08-20,95621.09,63.0,Other,Female,26529882
CLM2261,CUST47544,Property,Rift Valley,2024-06-15,55137.53,Approved,2023-05-04,40700.81,74.0,Theft,Male,57182314
CLM2263,CUST18834,Property,Coast,2024-02-02,219616.17,Pending,2022-07-12,45318.33,67.0,Accident,Male,96519508
CLM2266,CUST19094,Property,Rift Valley,2024-10-29,278869.71,Pending,2022-02-11,55618.09,38.0,Accident,Male,48241423
CLM2268,CUST83755,Health,Central,2024-07-20,428644.5,Approved,2024-03-02,57236.6,22.0,Accident,Female,37574457
CLM2269,CUST94513,Property,Eastern,2024-10-17,225385.93,Pending,2023-09-01,68922.35,57.0,Fire,Female,35319707
CLM2270,CUST93453,Third Party,North Eastern,2024-09-07,268690.88,Cancelled,2022-03-26,23936.3,36.0,Other,Male,49666982
CLM2271,CUST60915,Third Party,Coast,2024-07-11,370262.78,Rejected,2023-08-23,80934.15,27.0,Accident,Female,42123815
CLM2272,CUST80975,Health,Western,2024-04-03,420227.54,Cancelled,2024-02-16,22393.89,43.0,Medical,Female,25132198
CLM2273,CUST69285,Health,North Eastern,2024-08-18,182416.57,Cancelled,2022-04-21,67206.6,26.0,Other,Male,95641960
CLM2275,CUST81149,Life,Eastern,2024-12-28,26391.97,Pending,2023-05-07,35092.95,74.0,Theft,Female,58465780
CLM2276,CUST66594,Health,Nairobi,2024-05-30,347290.83,Rejected,2023-10-16,57604.5,29.0,Fire,Male,27714442
CLM2277,CUST85375,Third Party,Western,2024-07-31,206233.58,Rejected,2022-09-26,26078.45,65.0,Theft,Female,59044830
CLM2278,CUST90258,Comprehensive,Central,2024-10-26,393694.17,Approved,2022-04-24,4103.67,73.0,Accident,Female,73218512
CLM2279,CUST51064,Life,Nyanza,2024-08-16,372048.57,Pending,2022-04-15,32141.06,22.0,Fire,Female,12240013
CLM2281,CUST63697,Property,North Eastern,2024-12-24,350231.44,Cancelled,2022-04-04,69616.44,75.0,Theft,Male,15345470
CLM2282,CUST29221,Comprehensive,Nairobi,2024-07-15,68663.77,Rejected,2023-03-22,48335.68,48.0,Theft,Male,63415303
CLM2283,CUST57498,Property,Western,2024-10-03,224219.38,Approved,2024-02-18,97089.08,60.0,Natural Disaster,Female,94365330
CLM2284,CUST21142,Comprehensive,Western,2024-06-13,68336.76,Cancelled,2023-09-17,68382.57,27.0,Accident,Male,65758338
CLM2285,CUST52034,Comprehensive,Coast,2024-09-05,301803.47,Rejected,2024-04-13,3563.64,75.0,Natural Disaster,Female,21063273
CLM2286,CUST57869,Third Party,Rift Valley,2024-08-27,491036.16,Approved,2022-08-26,49981.69,75.0,Theft,Male,82162880
CLM2288,CUST11399,Comprehensive,Rift Valley,2024-07-17,190954.89,Rejected,2022-11-12,39241.66,20.0,Other,Female,20606094
CLM2289,CUST53992,Property,Eastern,2024-07-27,204190.32,Cancelled,2023-05-23,14969.33,40.0,Other,Female,30854365
CLM2291,CUST24031,Third Party,Coast,2024-09-28,33414.63,Pending,2023-11-11,78329.91,73.0,Accident,Male,51630244
CLM2292,CUST54713,Property,Central,2024-01-23,78965.65,Rejected,2022-07-09,63838.29,39.0,Other,Male,42029368
CLM2293,CUST17361,Third Party,Central,2024-12-25,93601.83,Approved,2023-11-06,2376.43,68.0,Other,Male,21571285
CLM2294,CUST20408,Property,Nyanza,2024-06-25,238546.01,Pending,2022-03-27,71407.29,49.0,Natural Disaster,Male,25567455
CLM2295,CUST98625,Comprehensive,North Eastern,2024-09-15,93279.0,Approved,2022-09-30,9796.71,30.0,Fire,Male,51512209
CLM2296,CUST85423,Comprehensive,Central,2024-01-05,94911.06,Cancelled,2023-07-04,76116.05,32.0,Theft,Female,26031369
CLM2297,CUST87635,Health,Rift Valley,2024-09-29,109910.86,Cancelled,2022-01-18,82797.92,65.0,Theft,Male,28416255
CLM2298,CUST99591,Third Party,Central,2024-07-11,31748.17,Rejected,2023-06-23,35733.88,64.0,Accident,Female,???
CLM2300,CUST51820,Health,Coast,2024-03-05,250347.77,Rejected,2023-08-01,32720.52,65.0,Theft,Male,44795538
CLM2301,CUST15596,Health,North Eastern,2024-10-18,440107.35,Cancelled,2023-02-22,92497.71,72.0,Medical,Female,27036337
CLM2302,CUST70868,Third Party,Eastern,2024-10-26,210378.98,Approved,2022-02-15,87589.45,68.0,Fire,Female,25845304
CLM2304,CUST29647,Third Party,Nairobi,2024-07-22,249163.9,Pending,2022-04-10,31745.17,72.0,Natural Disaster,Female,46504617
CLM2305,CUST73771,Health,Eastern,2024-10-03,218118.68,Pending,2024-06-14,49759.53,60.0,Accident,Female,45292504
CLM2306,CUST18769,Health,Rift Valley,2024-01-30,71597.42,Rejected,2023-01-21,80754.96,44.0,Medical,Male,94226031
CLM2307,CUST92773,Life,Eastern,2024-07-17,306201.75,Pending,2023-07-14,53904.4,39.0,Other,Female,71095611
CLM2308,CUST26794,Health,Central,2024-07-13,9837.18,Cancelled,2024-05-30,42866.06,31.0,Fire,Male,17440911
CLM2309,CUST50964,Health,Rift Valley,2024-05-22,277942.88,Cancelled,2022-09-02,70436.3,75.0,Theft,Female,32398441
CLM2310,CUST85009,Third Party,Nyanza,2024-10-27,406847.63,Pending,2022-06-09,49881.62,48.0,Accident,Female,44241100
CLM2312,CUST35320,Life,Western,2024-10-14,182527.45,Approved,2024-03-01,48427.2,32.0,Other,Male,40655922
CLM2313,CUST91350,Third Party,Rift Valley,2024-01-18,478377.15,Rejected,2023-10-29,98557.89,56.0,Natural Disaster,Male,10344739
CLM2314,CUST94651,Property,Central,2024-04-04,148514.17,Approved,2022-03-13,74078.5,30.0,Natural Disaster,Female,11649277
CLM2317,CUST69419,Property,Western,2024-11-07,162079.06,Approved,2024-10-15,14143.66,73.0,Fire,Female,84204255
CLM2318,CUST51322,Health,Nairobi,2024-03-28,314816.28,Cancelled,2023-05-15,40762.69,38.0,Natural Disaster,Male,66286795
CLM2321,CUST19119,Property,Nairobi,2024-05-24,262814.99,Rejected,2022-07-05,70069.49,53.0,Accident,Male,86710258
CLM2322,CUST25105,Life,Nyanza,2024-09-18,120393.42,Approved,2022-03-23,7143.34,71.0,Other,Male,77382794
CLM2323,CUST15528,Third Party,Western,2024-03-27,477256.09,Pending,2024-03-12,51057.22,38.0,Medical,Female,???
CLM2324,CUST47963,Health,Central,2024-06-04,21024.88,Approved,2022-04-18,22465.99,55.0,Medical,Male,16164431
CLM2325,CUST20567,Life,Western,2024-12-02,199193.56,Pending,2023-03-15,54550.54,58.0,Other,Female,72423883
CLM2328,CUST84738,Life,Nyanza,2024-05-23,443439.42,Cancelled,2022-11-08,37371.96,21.0,Other,Male,11069604
CLM2329,CUST43073,Comprehensive,Rift Valley,2024-08-06,7167.81,Pending,2023-04-18,86315.08,31.0,Medical,Female,49137230
CLM2331,CUST10035,Property,Nairobi,2024-08-17,428725.82,Cancelled,2024-02-06,93155.62,37.0,Medical,Female,59428849
CLM2332,CUST30904,Life,Nyanza,2024-10-11,323240.29,Rejected,2024-04-29,74700.96,41.0,Accident,Female,36229153
CLM2333,CUST12935,Comprehensive,Central,2024-02-28,151723.01,Cancelled,2022-01-10,46778.91,74.0,Theft,Male,42900372
CLM2334,CUST99368,Health,Western,2024-01-10,8157.67,Approved,2022-06-30,73031.28,47.0,Natural Disaster,Female,65034115
CLM2335,CUST83823,Third Party,Nyanza,2024-05-14,33513.73,Rejected,2022-01-15,4930.02,49.0,Medical,Female,82684966
CLM2336,CUST11739,Comprehensive,Central,2024-01-01,479755.01,Cancelled,2023-08-13,71570.37,64.0,Medical,Male,54965270
CLM2337,CUST13199,Third Party,Nyanza,2024-05-26,345147.92,Approved,2023-04-23,99592.07,20.0,Natural Disaster,Female,98221829
CLM2338,CUST74032,Comprehensive,Rift Valley,2024-03-20,182653.36,Cancelled,2023-01-05,46713.23,48.0,Natural Disaster,Male,23951801
CLM2339,CUST58663,Property,Western,2024-07-10,161034.91,Cancelled,2022-04-04,41886.16,55.0,Medical,Female,66346728
CLM2340,CUST55539,Third Party,North Eastern,2024-10-03,338179.64,Rejected,2023-03-11,37312.23,45.0,Accident,Female,29109045
CLM2341,CUST53621,Health,North Eastern,2024-01-18,377097.95,Pending,2023-12-17,89194.61,39.0,Natural Disaster,Male,22485824
CLM2342,CUST80806,Third Party,Western,2024-12-14,488638.76,Pending,2024-03-18,82819.18,43.0,Accident,Female,41067722
CLM2343,CUST75717,Property,Central,2024-09-29,288156.83,Cancelled,2023-08-02,93581.52,60.0,Theft,Male,65439545
CLM2344,CUST53895,Life,Coast,2024-10-17,274676.9,Rejected,2022-05-12,53265.86,70.0,Medical,Male,71533194
CLM2345,CUST63477,Comprehensive,Nyanza,2024-02-07,320594.2,Rejected,2023-01-28,17258.72,62.0,Theft,Male,87949714
CLM2346,CUST76127,Health,Western,2024-09-04,458006.0,Cancelled,2023-09-05,25699.67,43.0,Fire,Male,27919925
CLM2348,CUST25591,Life,Eastern,2024-06-17,6273.66,Cancelled,2022-07-23,35630.62,41.0,Theft,Female,18359464
CLM2349,CUST87291,Property,Nairobi,2024-04-23,339879.59,Approved,2023-02-10,50999.49,40.0,Accident,Female,41778964
CLM2350,CUST60299,Comprehensive,Eastern,2024-12-25,344606.98,Cancelled,2023-09-03,95013.99,61.0,Medical,Male,52279780
CLM2351,CUST73890,Comprehensive,North Eastern,2024-05-03,126826.03,Approved,2023-12-05,10130.54,64.0,Other,Male,53788744
CLM2352,CUST54221,Health,Nairobi,2024-03-31,162113.38,Rejected,2022-04-27,23222.42,44.0,Accident,Male,46501299
